latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
44.83816,-115.18233,312.2,0.42,0.46,8/7/18,906,N,nominal,1.0NRT,285.9,3.3,N
44.83776,-115.17767,302.1,0.42,0.46,8/7/18,906,N,nominal,1.0NRT,285.4,3.3,N
44.83407,-115.18443,325.1,0.42,0.46,8/7/18,906,N,nominal,1.0NRT,286.2,3.3,N
44.83365,-115.17951,339.6,0.42,0.46,8/7/18,906,N,nominal,1.0NRT,288.2,3.3,N
44.83685,-115.26787,299,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,281.9,0.8,N
44.8364,-115.26251,309,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,283.1,2,N
44.83372,-115.23083,295.4,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,283.1,0.7,N
44.83001,-115.18692,307.6,0.42,0.46,8/7/18,906,N,nominal,1.0NRT,285.5,1.3,N
44.83254,-115.26745,302.3,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,284,0.8,N
44.82827,-115.2674,301.2,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,283.2,1.2,N
44.8275,-115.25842,300,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,282.7,1.8,N
44.82707,-115.25328,316.2,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,284.7,2.2,N
44.828,-115.25361,321.5,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,285.4,2.9,N
44.82924,-115.26764,312.1,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,284,2.1,N
45.23159,-123.16882,301.8,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,288.2,0.8,N
44.69949,-116.32016,302.3,0.48,0.48,8/7/18,906,N,nominal,1.0NRT,289.4,0.8,N
44.69455,-116.31401,300.3,0.48,0.48,8/7/18,906,N,nominal,1.0NRT,288.2,0.8,N
44.70155,-116.3195,300.3,0.48,0.48,8/7/18,906,N,nominal,1.0NRT,288.4,1.9,N
44.6255,-116.32368,310.2,0.48,0.48,8/7/18,906,N,nominal,1.0NRT,288.9,1.3,N
43.18096,-115.73329,299.4,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,288.8,0.7,N
43.14646,-115.66908,306.6,0.43,0.46,8/7/18,906,N,nominal,1.0NRT,287.6,0.8,N
42.68846,-111.58925,311,0.44,0.38,8/7/18,906,N,nominal,1.0NRT,284.2,2.1,N
42.68497,-111.59009,342.1,0.44,0.38,8/7/18,906,N,nominal,1.0NRT,285.7,5.5,N
42.68148,-111.59093,330.7,0.44,0.38,8/7/18,906,N,nominal,1.0NRT,289,5.5,N
41.12566,-104.78493,314,0.45,0.39,8/7/18,906,N,nominal,1.0NRT,285.2,1.9,N
41.26959,-105.6016,298.3,0.42,0.38,8/7/18,906,N,nominal,1.0NRT,284,0.5,N
41.26619,-105.60271,299.1,0.42,0.38,8/7/18,906,N,nominal,1.0NRT,283.1,0.5,N
42.83985,-122.62591,304.7,0.48,0.64,8/7/18,906,N,nominal,1.0NRT,288.9,0.8,N
42.83812,-122.6264,302,0.48,0.64,8/7/18,906,N,nominal,1.0NRT,288.9,1.3,N
42.82286,-122.71964,299.5,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,288.9,1.1,N
42.80022,-122.77486,311.5,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.1,2.7,N
42.80009,-122.77022,304.4,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,288.7,1.7,N
42.79775,-122.68824,299.3,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,288.8,1.1,N
42.79758,-122.68262,307.4,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,288.7,1.1,N
42.79744,-122.67761,304.2,0.48,0.64,8/7/18,906,N,nominal,1.0NRT,288.4,0.8,N
42.79374,-122.76028,299.6,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.3,0.9,N
42.79153,-122.68224,310.5,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,288.9,2.9,N
42.79137,-122.6768,311,0.48,0.64,8/7/18,906,N,nominal,1.0NRT,288.7,3.1,N
42.7911,-122.66724,300.8,0.48,0.64,8/7/18,906,N,nominal,1.0NRT,288.1,0.7,N
42.78508,-122.66797,302.4,0.48,0.64,8/7/18,906,N,nominal,1.0NRT,288.1,0.7,N
42.77511,-122.74383,356.7,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,293.8,7,N
42.77497,-122.73911,336.7,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,291.5,5.1,N
42.77536,-122.75323,304.8,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.4,1.8,N
42.77523,-122.7485,300.3,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.7,7,N
42.77484,-122.73414,317.7,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.7,5.1,N
42.76929,-122.75273,299.5,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.5,1.9,N
42.76916,-122.74801,305.9,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.6,3,N
42.76903,-122.743,305.3,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.3,3,N
42.76889,-122.73804,315.5,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.7,3.2,N
42.76876,-122.73308,304.3,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.1,3.2,N
42.76702,-122.66978,302.6,0.48,0.64,8/7/18,906,N,nominal,1.0NRT,289.4,1,N
42.7668,-122.66185,301.8,0.48,0.64,8/7/18,906,N,nominal,1.0NRT,289.1,1,N
42.76347,-122.76146,325.8,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,290.8,3,N
42.76295,-122.74231,330.7,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,291,3,N
42.7628,-122.73664,341.8,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,291.2,3.2,N
42.76368,-122.76973,301.6,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.1,3,N
42.76334,-122.75665,317.9,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.9,1.9,N
42.76321,-122.75207,306.5,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.7,1.9,N
42.7631,-122.7477,306.6,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,289.6,3,N
42.75693,-122.74391,307.1,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,288.7,1.9,N
42.7568,-122.73873,299.6,0.48,0.65,8/7/18,906,N,nominal,1.0NRT,288.5,1.4,N
41.87709,-112.19374,298.3,0.45,0.39,8/7/18,906,N,nominal,1.0NRT,286.4,0.5,N
41.84709,-112.68343,300.5,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,288.6,0.4,N
41.84348,-112.68423,307,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,289.4,1.1,N
41.84278,-112.67838,299.1,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,288.3,1,N
41.83988,-112.68506,309.6,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,289.6,1.1,N
41.83628,-112.68586,305.1,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,289.3,0.9,N
41.83267,-112.68663,300.3,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,289.3,0.9,N
42.5587,-123.70706,302.5,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.1,1.2,N
42.55809,-123.67433,303.9,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.3,1.3,N
42.55798,-123.66792,303.4,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.1,1.3,N
42.55776,-123.65631,310.6,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.8,2.3,N
42.55236,-123.70663,307.2,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.9,1.2,N
42.55173,-123.67204,303.4,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.4,1.3,N
42.55164,-123.66682,308.5,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.9,1.3,N
42.55154,-123.66177,308,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.8,2.3,N
42.54575,-123.69094,320.5,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289.8,2.5,N
42.54602,-123.70608,302.7,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.7,1.4,N
42.54594,-123.70124,310.5,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289,1.4,N
42.54585,-123.6965,310.4,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.7,2.5,N
42.53938,-123.68819,325.5,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.5,2.5,N
42.53968,-123.70526,298.2,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.1,1.4,N
42.53959,-123.69978,299.8,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,287.6,1.4,N
42.53949,-123.69434,308.4,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.5,2.5,N
40.47834,-104.43133,323.6,0.47,0.4,8/7/18,906,N,nominal,1.0NRT,287.1,2.1,N
40.47726,-104.42589,296.4,0.47,0.4,8/7/18,906,N,nominal,1.0NRT,285.9,1,N
40.49653,-104.54156,295.9,0.47,0.4,8/7/18,906,N,nominal,1.0NRT,285.3,0.4,N
40.47816,-104.42749,326.4,0.47,0.4,8/7/18,906,N,nominal,1.0NRT,286.8,2.8,N
40.49588,-104.53797,296.3,0.47,0.4,8/7/18,906,N,nominal,1.0NRT,285.3,0.5,N
42.55685,-123.7078,305.3,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.4,1.6,N
42.55609,-123.67497,303.7,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,290,1.5,N
42.55594,-123.66885,317.5,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,290.5,2.7,N
42.55582,-123.66372,313.6,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.6,2.7,N
42.55569,-123.65807,310.7,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,290,1.8,N
42.55555,-123.65219,307.9,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.9,1.8,N
42.5505,-123.70729,302.9,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.6,1.6,N
42.5504,-123.70246,302.6,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.5,1.8,N
42.54985,-123.67844,298.5,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,288.1,1.5,N
42.54382,-123.69118,339.2,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,291.2,7.7,N
42.54417,-123.70673,301.1,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,287.7,2,N
42.54405,-123.7016,306.6,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289,3.9,N
42.54394,-123.6968,317.5,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289.3,3.9,N
40.5348,-104.85604,316.3,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,286,1.3,N
40.53378,-104.85077,298.2,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,285.4,0.7,N
40.53128,-104.85721,301.4,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,285.2,1.3,N
40.53026,-104.85191,301.9,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,285.4,0.7,N
42.52509,-123.70279,314.2,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.4,1.5,N
42.52499,-123.69817,305.3,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.5,1.5,N
42.51876,-123.70291,307.8,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,287.9,1.4,N
42.51867,-123.69865,298.8,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288,1.4,N
42.51857,-123.69407,301.7,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289.3,1.6,N
42.49367,-123.71344,303.3,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,287,1,N
42.49354,-123.70732,303.5,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,287.5,1,N
42.48128,-123.72717,313.3,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.7,1.7,N
42.47496,-123.728,319.3,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,287.5,1.7,N
42.46802,-123.69694,300.1,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.3,0.9,N
42.4679,-123.69035,301.7,0.54,0.67,8/7/18,906,N,nominal,1.0NRT,288.9,0.9,N
40.43775,-104.72386,324.3,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,286.6,2.2,N
42.42696,-123.89581,309.2,0.55,0.68,8/7/18,906,N,nominal,1.0NRT,288.6,1.4,N
42.42535,-123.89549,311.5,0.55,0.68,8/7/18,906,N,nominal,1.0NRT,288.8,1,N
42.42524,-123.89012,300.8,0.55,0.68,8/7/18,906,N,nominal,1.0NRT,287.8,1,N
42.41866,-123.88037,321.7,0.55,0.68,8/7/18,906,N,nominal,1.0NRT,290.1,9.7,N
42.41853,-123.87384,344.7,0.55,0.68,8/7/18,906,N,nominal,1.0NRT,291.8,3.8,N
42.41662,-123.7818,320.2,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289.9,3.6,N
42.41672,-123.78651,313.9,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289.3,4.7,N
42.41653,-123.77722,318,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289.7,3.6,N
42.41224,-123.87857,306.3,0.55,0.68,8/7/18,906,N,nominal,1.0NRT,289.4,3.8,N
42.41208,-123.87077,304.3,0.55,0.68,8/7/18,906,N,nominal,1.0NRT,289.2,3.8,N
42.41192,-123.86245,305.6,0.55,0.68,8/7/18,906,N,nominal,1.0NRT,289.4,1.7,N
42.4118,-123.85634,305.6,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289.2,1.7,N
42.41,-123.76896,304.8,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.3,2.3,N
42.40461,-123.81555,298.6,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,287.6,0.7,N
42.40007,-123.90916,301.7,0.55,0.68,8/7/18,906,N,nominal,1.0NRT,289.1,1,N
42.37626,-123.66694,299.5,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,288.2,2.9,N
42.37611,-123.65936,312.1,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.1,1.8,N
42.36978,-123.65845,306.4,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,288.6,1.8,N
42.35787,-123.69588,299.5,0.54,0.67,8/7/18,906,N,nominal,1.0NRT,287.1,0.9,N
42.33393,-123.77293,302.8,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.1,1.4,N
42.33294,-123.71631,301.4,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.6,1.5,N
42.33254,-123.69351,304.3,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,288.9,1.7,N
42.33239,-123.68488,308.6,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,288.3,1.7,N
42.33216,-123.67181,303.8,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,286.8,1.3,N
42.32604,-123.68296,342.1,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.7,12.1,N
42.32587,-123.67305,329.7,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,288.8,7.2,N
42.32771,-123.78082,318.2,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.8,2.7,N
42.32752,-123.76927,299.9,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,287.7,1.4,N
42.32635,-123.70113,303.2,0.54,0.67,8/7/18,906,N,nominal,1.0NRT,288.6,1.7,N
42.32066,-123.7381,305.8,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289,1.4,N
42.32058,-123.7336,302.2,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289,1.4,N
42.3205,-123.72871,299.2,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.9,1.6,N
42.31995,-123.69571,309,0.54,0.67,8/7/18,906,N,nominal,1.0NRT,288.4,1.7,N
42.3193,-123.65948,303.6,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.1,1.2,N
40.35663,-105.03542,307,0.45,0.39,8/7/18,906,N,nominal,1.0NRT,285.4,0.9,N
42.33008,-123.68116,367,0.53,0.67,8/7/18,906,N,high,1.0NRT,290.9,6.4,N
42.33229,-123.77836,307.8,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.7,1.4,N
42.332,-123.7654,307,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.5,1.4,N
42.33086,-123.71522,306.6,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.9,2,N
42.3303,-123.69059,301.4,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,288.6,6.5,N
42.32979,-123.66877,302,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,287.2,6.4,N
42.32595,-123.77859,312,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.7,1.4,N
42.32407,-123.69469,314.2,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,288.9,2.9,N
42.32371,-123.67899,313,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,288.1,2.5,N
42.3187,-123.73692,303.3,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289.2,2.7,N
42.31704,-123.66353,304.4,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.3,2,N
42.31693,-123.65869,305.9,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.4,1.6,N
42.31215,-123.72763,333,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,290.2,5.8,N
42.31189,-123.71574,326.5,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,289.5,3.2,N
42.31078,-123.66563,340.7,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,290.2,6,N
42.31068,-123.66109,329.4,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.8,5,N
40.58493,-106.38646,306.4,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,273.2,1.4,N
42.30441,-123.66301,323.4,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,289.6,5,N
42.30587,-123.72958,315.5,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.5,5.8,N
42.30563,-123.71855,306.7,0.54,0.68,8/7/18,906,N,nominal,1.0NRT,288.2,3.2,N
42.30451,-123.66743,301.7,0.53,0.67,8/7/18,906,N,nominal,1.0NRT,288.6,6,N
41.90923,-123.54934,310.6,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,288.9,2.8,N
41.90274,-123.53847,307.5,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,287.8,2,N
41.9061,-123.54879,302.7,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,287.5,1.4,N
41.90591,-123.54176,302.5,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,287.7,1.1,N
41.90574,-123.53497,308.2,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,288.1,1.1,N
41.89324,-123.53553,326,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,290.6,2.3,N
41.89308,-123.52921,308.4,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,288.7,2.3,N
41.88061,-123.53117,302.6,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,289.4,1.2,N
41.87976,-123.49717,302.7,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,288.8,2.8,N
41.87369,-123.50423,324.6,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,289.6,3.3,N
41.87382,-123.50948,313.3,0.52,0.67,8/7/18,906,N,nominal,1.0NRT,289.5,3.3,N
40.82304,-111.92404,302.5,0.43,0.38,8/7/18,906,N,nominal,1.0NRT,292.4,0.7,N
40.75379,-111.4042,296.3,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,281.7,0.7,N
40.91486,-112.73194,314.7,0.46,0.39,8/7/18,906,N,nominal,1.0NRT,295.5,2.7,N
40.35714,-110.24683,299.2,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,284.6,0.5,N
40.35383,-110.24768,303.8,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,284,0.8,N
39.92329,-107.60979,295.9,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,282.6,1.1,N
39.91847,-107.60181,299,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,283.2,1.5,N
39.91518,-107.60281,297.2,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,283.7,1,N
39.91441,-107.59831,301.8,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,281.5,0.4,N
40.25531,-110.22277,303.9,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,286.8,0.8,N
40.04366,-110.96084,295.9,0.4,0.37,8/7/18,906,N,nominal,1.0NRT,281.4,0.5,N
40.04303,-110.95631,307.2,0.4,0.37,8/7/18,906,N,nominal,1.0NRT,283.3,1.7,N
40.03382,-110.94005,301,0.4,0.37,8/7/18,906,N,nominal,1.0NRT,284.3,0.8,N
39.97031,-111.38659,337.9,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,299.7,23.1,N
39.96964,-111.3817,322.5,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,292.9,9.5,N
39.96821,-111.39674,336,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,291.5,27.1,N
39.96689,-111.38712,335.8,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,295.4,8.2,N
39.96623,-111.38231,339.6,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,308.7,12.5,N
39.96369,-111.36377,353.6,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,303.2,8.5,N
39.96756,-111.39197,317.3,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,290.9,8.2,N
39.96305,-111.35912,297.4,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,284.1,8.5,N
39.96542,-111.40194,347.6,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,300.2,27.1,N
39.96479,-111.39727,336.9,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,311.1,27.1,N
39.96282,-111.38291,320,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,287.3,12.5,N
39.96029,-111.36447,327,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,284.5,8.5,N
39.96412,-111.39246,302,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,287.3,8.2,N
39.96347,-111.38763,297.7,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,286.1,8.2,N
39.96219,-111.3783,310.5,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,286.6,12.5,N
39.95965,-111.35984,305.5,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,283.1,8.5,N
39.96202,-111.40264,323.4,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,291.4,1.4,N
39.96137,-111.39787,300.9,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,287,1.4,N
39.95865,-111.40351,306.1,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,287.8,1.4,N
39.95798,-111.39864,310.7,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,286.9,1.4,N
39.95528,-111.40442,328.2,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,290.6,3.9,N
39.9546,-111.39948,328.2,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,290.8,3.9,N
39.95263,-111.38505,315.3,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,284.9,1.5,N
39.95191,-111.40536,304,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,286.8,3.9,N
39.94925,-111.38586,317.6,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,285.9,1.5,N
39.94863,-111.38134,298.6,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,285.4,1.5,N
39.94801,-111.37682,299.9,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,286.2,0.8,N
39.94738,-111.37225,305.1,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,285.9,0.8,N
39.94675,-111.36766,314.7,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,286.4,1.5,N
39.94337,-111.36848,308.6,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,286.3,0.7,N
39.94273,-111.36386,295.6,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,284.5,0.7,N
39.40407,-107.87006,322.2,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,287.2,2.4,N
39.93999,-111.36932,298.5,0.41,0.37,8/7/18,906,N,nominal,1.0NRT,283.7,0.7,N
39.40927,-107.90079,303.8,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,282.9,0.7,N
39.40483,-107.87451,316.6,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,284.8,2.4,N
39.406,-107.90183,302.4,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,282.6,1,N
39.40079,-107.87108,306,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,283.8,1.2,N
39.40425,-107.9119,343.9,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,290.8,8.1,N
39.40349,-107.9074,299.4,0.39,0.36,8/7/18,906,N,nominal,1.0NRT,285.3,8.1,N
40.87584,-122.61384,324.4,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,294,3,N
40.87565,-122.60818,326.3,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,294.1,3.3,N
40.87546,-122.60262,322.8,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,292.7,3.3,N
40.87601,-122.61887,311.7,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,292,3,N
40.8703,-122.62624,329.2,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,293.8,6.5,N
40.87013,-122.6211,367,0.46,0.64,8/7/18,906,N,high,1.0NRT,305.5,17.7,N
40.86997,-122.61652,354.8,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,301.3,17.7,N
40.86981,-122.61162,342.9,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,295.2,7.7,N
40.86961,-122.60564,333.7,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,293.1,7.7,N
40.87055,-122.63356,302.3,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,289.3,6.5,N
40.86942,-122.59991,315,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,292.3,6.7,N
40.86926,-122.59521,320,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,293.3,6.7,N
40.86438,-122.62715,329.9,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,293.2,6.5,N
40.86421,-122.62206,346.5,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,296.2,17.7,N
40.86406,-122.61762,347.7,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,295.8,17.7,N
40.86361,-122.60434,354.3,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,296.7,6.7,N
40.86341,-122.5983,351.2,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,296.5,6.7,N
40.86325,-122.59378,332.8,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,294.3,7.6,N
40.86458,-122.63338,308.4,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,290.2,6.5,N
40.86391,-122.61336,305,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,292.2,7.7,N
40.85863,-122.63356,337.8,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,294.5,4.9,N
40.85846,-122.62849,331.6,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,294.2,4.9,N
40.85831,-122.62388,337,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,295.1,7,N
40.85817,-122.61951,320.5,0.46,0.64,8/7/18,906,N,nominal,1.0NRT,294.3,7,N
